ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
50418;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre à curer;123 boulevard de l'Hôpital, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2022-03-22;2022;3;Androï;DPE-STPP-DT;G2022C050418;"{""coordinates"": [2.3588514005831214, 48.83552599983367], ""type"": ""Point""}";48.83552599983367,2.3588514005831214;2022-03
26634;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;61 Rue Nationale, 75013 PARIS;75013;Paris 13;13;OLYMPIADES - CHOISY;2022-04-12;2022;4;IOPage DMR Paris.fr application;;A2022D026634;"{""coordinates"": [2.3670033965370445, 48.82574999952921], ""type"": ""Point""}";48.82574999952921,2.3670033965370445;2022-04
55441;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;144 avenue de Malakoff, 75116 PARIS;75016;Paris 16;16;CHAILLOT;2022-03-24;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C055441;"{""coordinates"": [2.2841100065468667, 48.87564999980922], ""type"": ""Point""}";48.87564999980922,2.2841100065468667;2022-03
54315;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;11 avenue de Villiers, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2022-03-23;2022;3;IOPage DMR Paris.fr application;DVD;A2022C054315;"{""coordinates"": [2.3139283980951038, 48.88167000258889], ""type"": ""Point""}";48.88167000258889,2.3139283980951038;2022-03
54319;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;9 avenue de Villiers, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2022-03-23;2022;3;IOPage DMR Paris.fr application;DVD;A2022C054319;"{""coordinates"": [2.314023494846622, 48.88149300088723], ""type"": ""Point""}";48.88149300088723,2.314023494846622;2022-03
55887;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;52 avenue Victor Hugo, 75116 PARIS;75016;Paris 16;16;CHAILLOT;2022-03-24;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C055887;"{""coordinates"": [2.2878584997831273, 48.871009997860874], ""type"": ""Point""}";48.871009997860874,2.2878584997831273;2022-03
52946;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;104 Avenue du Président Kennedy, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2022-03-23;2022;3;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022C052946;"{""coordinates"": [2.2815935993973024, 48.85317599674009], ""type"": ""Point""}";48.85317599674009,2.2815935993973024;2022-03
48078;Arbres, végétaux et animaux;Présence de rats;4 Rue de Senlis, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2022-04-20;2022;4;IOPage DMR Paris.fr application;DASES;A2022D048078;"{""coordinates"": [2.297898994358592, 48.88778000076834], ""type"": ""Point""}";48.88778000076834,2.297898994358592;2022-04
53287;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;9 Rue Françoise Dolto, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2022-04-22;2022;4;IOPage DMR Paris.fr application;DEVE-SAB;A2022D053287;"{""coordinates"": [2.3821925990435027, 48.82903000149717], ""type"": ""Point""}";48.82903000149717,2.3821925990435027;2022-04
37079;Arbres, végétaux et animaux;Herbes éparses;14 avenue de Suffren, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2022-04-16;2022;4;Androï;DPE-STPP-DT;G2022D037079;"{""coordinates"": [2.2924993016217856, 48.856449997195554], ""type"": ""Point""}";48.856449997195554,2.2924993016217856;2022-04
37203;Arbres, végétaux et animaux;Présence de rats;12 Rue des Rosiers, 75004 PARIS;75001;Paris 1;4;SAINT - GERVAIS;2022-04-16;2022;4;IOPage DMR Paris.fr application;DASES;A2022D037203;"{""coordinates"": [2.3600432963749522, 48.85695000123354], ""type"": ""Point""}";48.85695000123354,2.3600432963749522;2022-04
37206;Arbres, végétaux et animaux;Herbes éparses;60 Avenue de New York, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2022-04-16;2022;4;Androï;DPE-STPP-DT;G2022D037206;"{""coordinates"": [2.288497199685773, 48.85862399855014], ""type"": ""Point""}";48.85862399855014,2.288497199685773;2022-04
42941;Arbres, végétaux et animaux;Pied d'arbre:[] Prestation de curage ou de comblement d'une grille à reprendre;17 Rue Françoise Dolto, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2022-03-19;2022;3;Androï;DPE-STPP-DT;G2022C042941;"{""coordinates"": [2.3812468058256546, 48.828766003244034], ""type"": ""Point""}";48.828766003244034,2.3812468058256546;2022-03
54291;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;123 avenue Parmentier, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2022-04-23;2022;4;IOPage DMR Paris.fr application;DEVE-SAB;A2022D054291;"{""coordinates"": [2.371650703071425, 48.8687480025311], ""type"": ""Point""}";48.8687480025311,2.371650703071425;2022-04
57640;Arbres, végétaux et animaux;Herbes éparses;78 Rue Laugier, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2022-03-25;2022;3;Androï;DPE-STPP-DT;G2022C057640;"{""coordinates"": [2.292044896796056, 48.88453000166076], ""type"": ""Point""}";48.88453000166076,2.292044896796056;2022-03
33461;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;1 Rue Montmartre, 75001 PARIS;75001;Paris 1;1;LES HALLES;2022-03-15;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C033461;"{""coordinates"": [2.3457421951497928, 48.862922999321086], ""type"": ""Point""}";48.862922999321086,2.3457421951497928;2022-03
70527;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;145 Avenue de Flandre, 75019 PARIS;75019;Paris 19;19;PONT DE FLANDRE;2022-03-29;2022;3;Androï;DVD;G2022C070527;"{""coordinates"": [2.379711598040972, 48.89303000157049], ""type"": ""Point""}";48.89303000157049,2.379711598040972;2022-03
52587;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre à curer;49 Rue Esquirol, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2022-03-23;2022;3;Androï;DPE-STPP-DT;G2022C052587;"{""coordinates"": [2.3594556040551184, 48.836159999223455], ""type"": ""Point""}";48.836159999223455,2.3594556040551184;2022-03
29348;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;19 Boulevard Henri IV, 75004 PARIS;75001;Paris 1;4;ARSENAL;2022-03-13;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C029348;"{""coordinates"": [2.364000800118546, 48.85177200127928], ""type"": ""Point""}";48.85177200127928,2.364000800118546;2022-03
18060;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;30 rue Sorbier, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2022-03-08;2022;3;Page DMR Paris.fr;DEVE-SAB;S2022C018060;"{""coordinates"": [2.391916304790384, 48.866290001599644], ""type"": ""Point""}";48.866290001599644,2.391916304790384;2022-03
29309;Arbres, végétaux et animaux;Herbes éparses;12 Rue du Pic de Barrette, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2022-03-13;2022;3;Androï;DPE-STPP-DT;G2022C029309;"{""coordinates"": [2.277148506133858, 48.84205599723772], ""type"": ""Point""}";48.84205599723772,2.277148506133858;2022-03
37305;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;42 Rue de Maubeuge, 75009 PARIS;75009;Paris 9;9;PIGALLE - MARTYRS;2022-03-16;2022;3;Androï;DEVE-SAB;G2022C037305;"{""coordinates"": [2.3445085953305522, 48.87790000217617], ""type"": ""Point""}";48.87790000217617,2.3445085953305522;2022-03
41913;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre à curer;place Louis Baillot, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2022-03-18;2022;3;Back Office;DPE-STPP-DT;B2022C041913;"{""coordinates"": [2.354535615633721, 48.89035352773462], ""type"": ""Point""}";48.89035352773462,2.354535615633721;2022-03
35174;Arbres, végétaux et animaux;Présence de rats;135 rue Saint-Antoine, 75004 PARIS;75001;Paris 1;4;SAINT - GERVAIS;2022-03-15;2022;3;Page DMR Paris.fr;DASES;S2022C035174;"{""coordinates"": [2.3597648022865627, 48.85525999825772], ""type"": ""Point""}";48.85525999825772,2.3597648022865627;2022-03
53399;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;150 avenue des Champs Elysées, 75008 PARIS;75008;Paris 8;8;HOCHE - FRIEDLAND;2022-04-23;2022;4;Page DMR Paris.fr;DEVE-SAB;S2022D053399;"{""coordinates"": [2.298036998066466, 48.87318799668314], ""type"": ""Point""}";48.87318799668314,2.298036998066466;2022-04
35990;Arbres, végétaux et animaux;Herbes éparses;26 Boulevard Auguste Blanqui, 75013 PARIS;75013;Paris 13;13;CROULEBARBE;2022-03-16;2022;3;Androï;DPE-STPP-DT;G2022C035990;"{""coordinates"": [2.3515977949828946, 48.830399997182546], ""type"": ""Point""}";48.830399997182546,2.3515977949828946;2022-03
29953;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;6 Rue du Montparnasse, 75006 PARIS;75006;Paris 6;6;NOTRE - DAME DES CHAMPS;2022-03-13;2022;3;Androï;DEVE-SAB;G2022C029953;"{""coordinates"": [2.328072505945352, 48.845355997882606], ""type"": ""Point""}";48.845355997882606,2.328072505945352;2022-03
35342;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;107 Rue de la Convention, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2022-03-15;2022;3;IOPage DMR Paris.fr application;DVD;A2022C035342;"{""coordinates"": [2.2878140011637145, 48.841217001853416], ""type"": ""Point""}";48.841217001853416,2.2878140011637145;2022-03
64360;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;23 Rue de Constantine, 75007 PARIS;75007;Paris 7;7;INVALIDES;2022-04-27;2022;4;Androï;;G2022D064360;"{""coordinates"": [2.314594306631599, 48.859459997879824], ""type"": ""Point""}";48.859459997879824,2.314594306631599;2022-04
41838;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre à curer;53 rue Ordener, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2022-03-18;2022;3;Back Office;DPE-STPP-DT;B2022C041838;"{""coordinates"": [2.3517892349347376, 48.89105347437276], ""type"": ""Point""}";48.89105347437276,2.3517892349347376;2022-03
65202;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;130 boulevard Saint germain, 75006 PARIS;75006;Paris 6;6;MONNAIE;2022-04-27;2022;4;IOPage DMR Paris.fr application;DEVE-SAB;A2022D065202;"{""coordinates"": [2.3393490019730128, 48.852527996282966], ""type"": ""Point""}";48.852527996282966,2.3393490019730128;2022-04
12884;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;52 Rue Marx Dormoy, 75018 PARIS;75018;Paris 18;18;LA CHAPELLE - MARX DORMOY;2022-05-05;2022;5;IOPage DMR Paris.fr application;DEVE-SAB;A2022E012884;"{""coordinates"": [2.3600477991965105, 48.8880420028707], ""type"": ""Point""}";48.8880420028707,2.3600477991965105;2022-05
68954;Arbres, végétaux et animaux;Présence de rats;65 Quai de la Seine, 75019 PARIS;75019;Paris 19;19;BASSIN DE LA VILLETTE;2022-04-29;2022;4;IOPage DMR Paris.fr application;DASES;A2022D068954;"{""coordinates"": [2.3768555998938052, 48.88789999600187], ""type"": ""Point""}";48.88789999600187,2.3768555998938052;2022-04
15687;Arbres, végétaux et animaux;Présence de rats;169 Rue Pelleport, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2022-03-07;2022;3;IOPage DMR Paris.fr application;DASES;A2022C015687;"{""coordinates"": [2.397753201217992, 48.8750759947964], ""type"": ""Point""}";48.8750759947964,2.397753201217992;2022-03
58863;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;36 Rue de Maubeuge, 75009 PARIS;75009;Paris 9;9;PIGALLE - MARTYRS;2022-03-25;2022;3;Androï;DVD;G2022C058863;"{""coordinates"": [2.34395550563676, 48.87765999774222], ""type"": ""Point""}";48.87765999774222,2.34395550563676;2022-03
36826;Arbres, végétaux et animaux;Herbes éparses;9 Rue Thimonnier, 75009 PARIS;75009;Paris 9;9;ANVERS - MONTHOLON;2022-03-16;2022;3;Androï;DPE-STPP-DT;G2022C036826;"{""coordinates"": [2.346450598399081, 48.880019997688], ""type"": ""Point""}";48.880019997688,2.346450598399081;2022-03
30820;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;10 Rue Brisemiche, 75004 PARIS;75001;Paris 1;4;SAINT - MERRI;2022-03-14;2022;3;IOPage DMR Paris.fr application;;A2022C030820;"{""coordinates"": [2.351879403433808, 48.85942999782015], ""type"": ""Point""}";48.85942999782015,2.351879403433808;2022-03
51387;Arbres, végétaux et animaux;Présence de rats;29 Rue Neuve des Boulets, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2022-03-22;2022;3;IOPage DMR Paris.fr application;DASES;A2022C051387;"{""coordinates"": [2.390757600994012, 48.85444299596733], ""type"": ""Point""}";48.85444299596733,2.390757600994012;2022-03
25394;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;123 Boulevard de Ménilmontant, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2022-04-11;2022;4;IOPage DMR Paris.fr application;DVD;A2022D025394;"{""coordinates"": [2.3838763011620694, 48.86600499965059], ""type"": ""Point""}";48.86600499965059,2.3838763011620694;2022-04
60757;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;1 avenue de Wagram, 75017 PARIS;75017;Paris 17;17;TERNES - MAILLOT;2021-08-29;2021;8;Page DMR Paris.fr;DEVE-SAB;S2021H060757;"{""coordinates"": [2.2956097066213075, 48.874960002797565], ""type"": ""Point""}";48.874960002797565,2.2956097066213075;2021-08
43237;Arbres, végétaux et animaux;Herbes éparses;217 Boulevard Pereire, 75017 PARIS;75017;Paris 17;17;TERNES - MAILLOT;2021-08-22;2021;8;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021H043237;"{""coordinates"": [2.2896009997583984, 48.880789999162104], ""type"": ""Point""}";48.880789999162104,2.2896009997583984;2021-08
28360;Arbres, végétaux et animaux;Présence de rats;13 Rue de l'Amiral Mouchez, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2022-04-12;2022;4;Androï;DASES;G2022D028360;"{""coordinates"": [2.341700299119497, 48.82515999510178], ""type"": ""Point""}";48.82515999510178,2.341700299119497;2022-04
29239;Arbres, végétaux et animaux;Herbes éparses;52 rue de la Justice, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2022-04-13;2022;4;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022D029239;"{""coordinates"": [2.4085016040259153, 48.86860699887426], ""type"": ""Point""}";48.86860699887426,2.4085016040259153;2022-04
52760;Arbres, végétaux et animaux;Présence de rats;47 rue Vauvenargues, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-08-26;2021;8;Page DMR Paris.fr;DASES;S2021H052760;"{""coordinates"": [2.3314254005230137, 48.895236999954996], ""type"": ""Point""}";48.895236999954996,2.3314254005230137;2021-08
47415;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;82 Avenue Niel, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-07-19;2021;7;IOPage DMR Paris.fr application;DVD;A2021G047415;"{""coordinates"": [2.2966565980775866, 48.882945997131436], ""type"": ""Point""}";48.882945997131436,2.2966565980775866;2021-07
54155;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;124 Avenue Jean Jaurès, 75019 PARIS;75019;Paris 19;19;MANIN - JAURES;2021-07-21;2021;7;Androï;DEVE-SAB;G2021G054155;"{""coordinates"": [2.3841559948614073, 48.8863259992017], ""type"": ""Point""}";48.8863259992017,2.3841559948614073;2021-07
61018;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;105 Quai de Valmy, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2021-07-24;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G061018;"{""coordinates"": [2.362993497389982, 48.87437999604954], ""type"": ""Point""}";48.87437999604954,2.362993497389982;2021-07
61579;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;15 Allée Isadora Duncan, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-07-24;2021;7;IOPage DMR Paris.fr application;;A2021G061579;"{""coordinates"": [2.2833287983231196, 48.841739999983275], ""type"": ""Point""}";48.841739999983275,2.2833287983231196;2021-07
74069;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;119 Quai de Bercy, 75012 PARIS;75012;Paris 12;12;BERCY;2021-07-29;2021;7;Androï;DEVE-SAB;G2021G074069;"{""coordinates"": [2.380982595178328, 48.83492299885194], ""type"": ""Point""}";48.83492299885194,2.380982595178328;2021-07
76981;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;24 Rue Brochant, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2021-07-30;2021;7;Androï;DPE-STPP-DT;G2021G076981;"{""coordinates"": [2.3190330003576816, 48.88957599686667], ""type"": ""Point""}";48.88957599686667,2.3190330003576816;2021-07
74576;Arbres, végétaux et animaux;Présence de rats;square des Mûriers, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2021-07-29;2021;7;Androï;DASES;G2021G074576;"{""coordinates"": [2.390673993330033, 48.86482200336968], ""type"": ""Point""}";48.86482200336968,2.390673993330033;2021-07
59750;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;93 Boulevard Beaumarchais, 75003 PARIS;75001;Paris 1;3;ARCHIVES;2021-07-23;2021;7;Androï;DEVE-SAB;G2021G059750;"{""coordinates"": [2.3674712068055537, 48.859614998855406], ""type"": ""Point""}";48.859614998855406,2.3674712068055537;2021-07
37265;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;49 rue Manin, 75019 PARIS;75019;Paris 19;19;SECRETAN;2021-09-13;2021;9;Page DMR Paris.fr;DPE-STPP-DT;S2021I037265;"{""coordinates"": [2.3796474958459712, 48.880664998368594], ""type"": ""Point""}";48.880664998368594,2.3796474958459712;2021-09
29247;Arbres, végétaux et animaux;Herbes éparses;13 Rue Curial, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2021-08-15;2021;8;Androï;DPE-STPP-DT;G2021H029247;"{""coordinates"": [2.3721282045243344, 48.891186002997124], ""type"": ""Point""}";48.891186002997124,2.3721282045243344;2021-08
36164;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;2 Villa Gagliardini, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2021-08-18;2021;8;IOPage DMR Paris.fr application;DEVE-SAB;A2021H036164;"{""coordinates"": [2.4031177019051984, 48.87541199969643], ""type"": ""Point""}";48.87541199969643,2.4031177019051984;2021-08
13356;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;25 Rue Jussieu, 75005 PARIS;75005;Paris 5;5;SAINT - VICTOR;2021-08-06;2021;8;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021H013356;"{""coordinates"": [2.354008993209257, 48.84665699951257], ""type"": ""Point""}";48.84665699951257,2.354008993209257;2021-08
42176;Arbres, végétaux et animaux;Pied d'arbre:Pavage ou trottoir dégradé autour d'un arbre;57 avenue des Gobelins, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-09-14;2021;9;Androï;DVD;G2021I042176;"{""coordinates"": [2.354048998118472, 48.83419800149649], ""type"": ""Point""}";48.83419800149649,2.354048998118472;2021-09
70142;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;59 Avenue Bosquet, 75007 PARIS;75007;Paris 7;7;GROS CAILLOU;2021-06-25;2021;6;Androï;DEVE-SAB;G2021F070142;"{""coordinates"": [2.3046071991147787, 48.85665499503087], ""type"": ""Point""}";48.85665499503087,2.3046071991147787;2021-06
67235;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;213 Boulevard Raspail, 75014 PARIS;75014;Paris 14;14;MONTPARNASSE - RASPAIL;2021-06-24;2021;6;Androï;DEVE-SAB;G2021F067235;"{""coordinates"": [2.3300935994087233, 48.84078199586851], ""type"": ""Point""}";48.84078199586851,2.3300935994087233;2021-06
62006;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;29 Rue Cave, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2021-06-22;2021;6;Androï;DEVE-SAB;G2021F062006;"{""coordinates"": [2.3534317004238248, 48.88617699613808], ""type"": ""Point""}";48.88617699613808,2.3534317004238248;2021-06
72425;Arbres, végétaux et animaux;Herbes éparses;89 Avenue de Wagram, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-06-26;2021;6;Androï;DPE-STPP-DT;G2021F072425;"{""coordinates"": [2.300392905863293, 48.88115300240678], ""type"": ""Point""}";48.88115300240678,2.300392905863293;2021-06
68815;Arbres, végétaux et animaux;Herbes éparses;9  Rue du Docteur Roux, 75015 PARIS;75015;Paris 15;15;PASTEUR - MONTPARNASSE;2021-06-25;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F068815;"{""coordinates"": [2.312454505976335, 48.841209995907946], ""type"": ""Point""}";48.841209995907946,2.312454505976335;2021-06
42560;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;6 Place Jacques Froment, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-09-14;2021;9;IOPage DMR Paris.fr application;;A2021I042560;"{""coordinates"": [2.33112739527913, 48.89115999820428], ""type"": ""Point""}";48.89115999820428,2.33112739527913;2021-09
59158;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;3 avenue d'Eylau, 75116 PARIS;75016;Paris 16;16;DAUPHINE;2021-07-23;2021;7;Androï;DEVE-SAB;G2021G059158;"{""coordinates"": [2.2858629968925412, 48.863400003049456], ""type"": ""Point""}";48.863400003049456,2.2858629968925412;2021-07
50285;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;72 Rue Gutenberg, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-07-20;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G050285;"{""coordinates"": [2.2786125994232314, 48.84139299646672], ""type"": ""Point""}";48.84139299646672,2.2786125994232314;2021-07
57826;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;4 Avenue Jean Aicard, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2021-11-25;2021;11;IOPage DMR Paris.fr application;DEVE-SAB;A2021K057826;"{""coordinates"": [2.3816120012729955, 48.86475799555895], ""type"": ""Point""}";48.86475799555895,2.3816120012729955;2021-11
21122;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;10 Passage de la Main d'Or, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-07-08;2021;7;IOPage DMR Paris.fr application;;A2021G021122;"{""coordinates"": [2.378173994710216, 48.852042998659606], ""type"": ""Point""}";48.852042998659606,2.378173994710216;2021-07
30091;Arbres, végétaux et animaux;Herbes éparses;15 Rue Saint-Amand, 75015 PARIS;75015;Paris 15;15;ALLERAY - PROCESSION;2021-07-11;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G030091;"{""coordinates"": [2.307832501769268, 48.83548399654733], ""type"": ""Point""}";48.83548399654733,2.307832501769268;2021-07
51921;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;14 Place du Commerce, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-11-23;2021;11;IOPage DMR Paris.fr application;DEVE-SAB;A2021K051921;"{""coordinates"": [2.2934532045314575, 48.844554998781504], ""type"": ""Point""}";48.844554998781504,2.2934532045314575;2021-11
48036;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;1 boulevard Richard Lenoir, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-11-21;2021;11;Page DMR Paris.fr;DEVE-SAB;S2021K048036;"{""coordinates"": [2.3692110005237854, 48.85430499867099], ""type"": ""Point""}";48.85430499867099,2.3692110005237854;2021-11
26761;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;17 Avenue de Flandre, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2021-06-10;2021;6;Androï;DEVE-SAB;G2021F026761;"{""coordinates"": [2.370051602874968, 48.88552499670282], ""type"": ""Point""}";48.88552499670282,2.370051602874968;2021-06
30339;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;38 rue Davy, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2021-06-11;2021;6;Page DMR Paris.fr;;S2021F030339;"{""coordinates"": [2.323945295094712, 48.891494998428385], ""type"": ""Point""}";48.891494998428385,2.323945295094712;2021-06
32611;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;3 Sente des Dorées, 75019 PARIS;75019;Paris 19;19;MANIN - JAURES;2021-06-12;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F032611;"{""coordinates"": [2.393485299263861, 48.88696999755159], ""type"": ""Point""}";48.88696999755159,2.393485299263861;2021-06
67392;Arbres, végétaux et animaux;Herbes éparses;8 Rue Becquerel, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2021-11-30;2021;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021K067392;"{""coordinates"": [2.3438965991508525, 48.88890999933821], ""type"": ""Point""}";48.88890999933821,2.3438965991508525;2021-11
44517;Arbres, végétaux et animaux;Présence de rats;2 Avenue Léon Bollée, 75013 PARIS;75013;Paris 13;13;ITALIE - PEUPLIERS - RUNGIS;2021-11-19;2021;11;IOPage DMR Paris.fr application;DASES;A2021K044517;"{""coordinates"": [2.3648207047364336, 48.81894999628665], ""type"": ""Point""}";48.81894999628665,2.3648207047364336;2021-11
20620;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;101 Rue de Tolbiac, 75013 PARIS;75013;Paris 13;13;OLYMPIADES - CHOISY;2021-08-10;2021;8;Androï;DVD;G2021H020620;"{""coordinates"": [2.3654419934427136, 48.826659994879854], ""type"": ""Point""}";48.826659994879854,2.3654419934427136;2021-08
36802;Arbres, végétaux et animaux;Herbes éparses;30 Rue Henri Poincaré, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2021-11-16;2021;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021K036802;"{""coordinates"": [2.4011437946760257, 48.87105599628917], ""type"": ""Point""}";48.87105599628917,2.4011437946760257;2021-11
